, Open, High, Low, Close
04/22/16, 3.5384, 3.5994, 3.5263, 3.5676
04/21/16, 3.5300, 3.5392, 3.5237, 3.5386
04/20/16, 3.5338, 3.5665, 3.5248, 3.5299
04/19/16, 3.6086, 3.6171, 3.5244, 3.5341
04/18/16, 3.5321, 3.6156, 3.4862, 3.6086
04/15/16, 3.4820, 3.5564, 3.4682, 3.5321
04/14/16, 3.4970, 3.5313, 3.4629, 3.4821
04/13/16, 3.4892, 3.5620, 3.4727, 3.4976
04/12/16, 3.4930, 3.5622, 3.4802, 3.4893
04/11/16, 3.5901, 3.5912, 3.4878, 3.4929
04/08/16, 3.6874, 3.6908, 3.5879, 3.5901
04/07/16, 3.6415, 3.7181, 3.6356, 3.6871
04/06/16, 3.6805, 3.7086, 3.6335, 3.6414
04/05/16, 3.6224, 3.6852, 3.6198, 3.6792
04/04/16, 3.5537, 3.6262, 3.5480, 3.6223
04/01/16, 3.5910, 3.6228, 3.5363, 3.5537
03/31/16, 3.6017, 3.6327, 3.5349, 3.5921
03/30/16, 3.6390, 3.6468, 3.5989, 3.6037
03/29/16, 3.6261, 3.6766, 3.6234, 3.6392
03/28/16, 3.6835, 3.6895, 3.6219, 3.6264
03/25/16, 3.6796, 3.6845, 3.6774, 3.6835
03/24/16, 3.6837, 3.7204, 3.6782, 3.6795
03/23/16, 3.5827, 3.6842, 3.5773, 3.6838
03/22/16, 3.6181, 3.6514, 3.5753, 3.5825
03/21/16, 3.6239, 3.6469, 3.6001, 3.6192
03/18/16, 3.6274, 3.6610, 3.5729, 3.6239
03/17/16, 3.7451, 3.7455, 3.6040, 3.6285
03/16/16, 3.7658, 3.8518, 3.7317, 3.7431
03/15/16, 3.6587, 3.7768, 3.6540, 3.7656
03/14/16, 3.5827, 3.6589, 3.5762, 3.6588
03/11/16, 3.6219, 3.6675, 3.5739, 3.5827
03/10/16, 3.6849, 3.7078, 3.6143, 3.6215
03/09/16, 3.7558, 3.7572, 3.6823, 3.6849
03/08/16, 3.7841, 3.8023, 3.7346, 3.7556
03/07/16, 3.7583, 3.7960, 3.7361, 3.7830
03/04/16, 3.7990, 3.8010, 3.6555, 3.7583
03/03/16, 3.8945, 3.8995, 3.7819, 3.7991
03/02/16, 3.9275, 3.9406, 3.8848, 3.8927
03/01/16, 4.0172, 4.0223, 3.9270, 3.9275
02/29/16, 3.9954, 4.0215, 3.9514, 4.0171
02/26/16, 3.9559, 4.0132, 3.9347, 3.9954
02/25/16, 3.9591, 3.9663, 3.9220, 3.9558
02/24/16, 3.9584, 4.0074, 3.9474, 3.9591
02/23/16, 3.9473, 3.9803, 3.9388, 3.9569
02/22/16, 4.0226, 4.0299, 3.9306, 3.9468
02/19/16, 4.0284, 4.0658, 4.0138, 4.0226
02/18/16, 3.9851, 4.0531, 3.9763, 4.0284
02/17/16, 4.0723, 4.0732, 3.9711, 3.9851
02/16/16, 4.0082, 4.0780, 3.9910, 4.0723
02/15/16, 4.0040, 4.0085, 3.9787, 4.0067
02/12/16, 3.9945, 4.0052, 3.9667, 4.0040
02/11/16, 3.9284, 4.0117, 3.9236, 3.9946
02/10/16, 3.8856, 3.9480, 3.8820, 3.9285
02/09/16, 3.8970, 3.8996, 3.8831, 3.8856
02/08/16, 3.9030, 3.9045, 3.8936, 3.8954
02/05/16, 3.8890, 3.9265, 3.8596, 3.9030
02/04/16, 3.8954, 3.9051, 3.8497, 3.8897
02/03/16, 3.9895, 3.9921, 3.8952, 3.8954
02/02/16, 3.9627, 4.0198, 3.9608, 3.9895
02/01/16, 4.0001, 4.0220, 3.9503, 3.9629
01/29/16, 4.0699, 4.0935, 3.9945, 4.0001
01/28/16, 4.1095, 4.1272, 4.0347, 4.0699
01/27/16, 4.0545, 4.1103, 4.0304, 4.1077
01/26/16, 4.0903, 4.1226, 4.0482, 4.0536
01/25/16, 4.0949, 4.0966, 4.0894, 4.0903
01/22/16, 4.1575, 4.1597, 4.0934, 4.0949
01/21/16, 4.0970, 4.1721, 4.0965, 4.1575
01/20/16, 4.0626, 4.1299, 4.0609, 4.0971
01/19/16, 4.0555, 4.0658, 3.9987, 4.0626
01/18/16, 4.0480, 4.0592, 4.0173, 4.0557
01/15/16, 3.9996, 4.0642, 3.9996, 4.0480
01/14/16, 4.0163, 4.0407, 3.9907, 3.9996
01/13/16, 4.0290, 4.0295, 3.9708, 4.0158
01/12/16, 4.0531, 4.0616, 4.0192, 4.0290
01/11/16, 4.0260, 4.0658, 4.0028, 4.0537
01/08/16, 4.0453, 4.0547, 4.0072, 4.0260
01/07/16, 4.0248, 4.0723, 4.0216, 4.0448
01/06/16, 4.0071, 4.0491, 4.0071, 4.0244
01/05/16, 4.0403, 4.0567, 3.9883, 4.0077
01/04/16, 3.9601, 4.0691, 3.9588, 4.0402
01/01/16, 3.9608, 3.9609, 3.9601, 3.9601
12/31/15, 3.9605, 3.9622, 3.9589, 3.9608
12/30/15, 3.8658, 4.0184, 3.8561, 3.9611
12/29/15, 3.8585, 3.8948, 3.8399, 3.8655
12/28/15, 3.9463, 3.9631, 3.8571, 3.8586
12/25/15, 3.9531, 3.9544, 3.9463, 3.9463
12/24/15, 3.9415, 3.9530, 3.9336, 3.9530
12/23/15, 3.9898, 3.9959, 3.9405, 3.9419
12/22/15, 4.0134, 4.0166, 3.9724, 3.9899
12/21/15, 3.9825, 4.0389, 3.9626, 4.0134
12/18/15, 3.8798, 3.9850, 3.8755, 3.9825
12/17/15, 3.8845, 3.9167, 3.8594, 3.8796
12/16/15, 3.8737, 3.9640, 3.8727, 3.8848
12/15/15, 3.8774, 3.9101, 3.8509, 3.8730
12/14/15, 3.8728, 3.9223, 3.8585, 3.8779
12/11/15, 3.8122, 3.8886, 3.8048, 3.8728
12/10/15, 3.7502, 3.8146, 3.7406, 3.8126
12/09/15, 3.7964, 3.8221, 3.7167, 3.7502
12/08/15, 3.7680, 3.8191, 3.7460, 3.7962
12/07/15, 3.7533, 3.7773, 3.7299, 3.7681
12/04/15, 3.7595, 3.7879, 3.7243, 3.7533
12/03/15, 3.8351, 3.8372, 3.7343, 3.7596
12/02/15, 3.8580, 3.8750, 3.8237, 3.8352
12/01/15, 3.8687, 3.9039, 3.8274, 3.8575
11/30/15, 3.8458, 3.9225, 3.8217, 3.8690
11/27/15, 3.7430, 3.8464, 3.7174, 3.8458
11/26/15, 3.7430, 3.7686, 3.7419, 3.7430
11/25/15, 3.7009, 3.8057, 3.6947, 3.7430
11/24/15, 3.7330, 3.7442, 3.6936, 3.7000
11/23/15, 3.7051, 3.7395, 3.7051, 3.7330
11/20/15, 3.7195, 3.7670, 3.7035, 3.7051
11/19/15, 3.7668, 3.7729, 3.7140, 3.7184
11/18/15, 3.8105, 3.8139, 3.7643, 3.7668
11/17/15, 3.8187, 3.8309, 3.7873, 3.8105
11/16/15, 3.8488, 3.8601, 3.8132, 3.8194
11/13/15, 3.7710, 3.8498, 3.7629, 3.8488
11/12/15, 3.7642, 3.8253, 3.7465, 3.7709
11/11/15, 3.7510, 3.7859, 3.7067, 3.7639
11/10/15, 3.7989, 3.8239, 3.7350, 3.7509
11/09/15, 3.7709, 3.8055, 3.7673, 3.7990
11/06/15, 3.7822, 3.8412, 3.7525, 3.7709
11/05/15, 3.8000, 3.8163, 3.7663, 3.7813
11/04/15, 3.7710, 3.8146, 3.7464, 3.8004
11/03/15, 3.8506, 3.8760, 3.7426, 3.7712
11/02/15, 3.8564, 3.8584, 3.8506, 3.8507
10/30/15, 3.8519, 3.8898, 3.8293, 3.8564
10/29/15, 3.9085, 3.9557, 3.8492, 3.8509
10/28/15, 3.8884, 3.9366, 3.8561, 3.9094
10/27/15, 3.9060, 3.9308, 3.8869, 3.8883
10/26/15, 3.8812, 3.9236, 3.8270, 3.9060
10/23/15, 3.9080, 3.9288, 3.8676, 3.8812
10/22/15, 3.9415, 3.9607, 3.9055, 3.9088
10/21/15, 3.9066, 3.9655, 3.9036, 3.9414
10/20/15, 3.8856, 3.9152, 3.8482, 3.9073
10/19/15, 3.9238, 3.9302, 3.8637, 3.8857
10/16/15, 3.7988, 3.9285, 3.7946, 3.9238
10/15/15, 3.8126, 3.8739, 3.7858, 3.7962
10/14/15, 3.8939, 3.8964, 3.8084, 3.8119
10/13/15, 3.7641, 3.8992, 3.7559, 3.8937
10/12/15, 3.7617, 3.7670, 3.7598, 3.7639
10/09/15, 3.7851, 3.7945, 3.7236, 3.7617
10/08/15, 3.8859, 3.9002, 3.7808, 3.7853
10/07/15, 3.8510, 3.8915, 3.7899, 3.8864
10/06/15, 3.9121, 3.9384, 3.8300, 3.8511
10/05/15, 3.9331, 3.9510, 3.8891, 3.9117
10/02/15, 4.0082, 4.0440, 3.9290, 3.9331
10/01/15, 3.9574, 4.0194, 3.9396, 4.0080
09/30/15, 4.0632, 4.0644, 3.9332, 3.9574
09/29/15, 4.1074, 4.1487, 4.0198, 4.0634
09/28/15, 3.9745, 4.1125, 3.9745, 4.1083
09/25/15, 3.9507, 4.0037, 3.8847, 3.9745
09/24/15, 4.1768, 4.2447, 3.9411, 3.9507
09/23/15, 4.0501, 4.1781, 4.0154, 4.1767
09/22/15, 3.9871, 4.0667, 3.9826, 4.0491
09/21/15, 3.9456, 3.9966, 3.9363, 3.9858
09/18/15, 3.8973, 3.9631, 3.8647, 3.9456
09/17/15, 3.8309, 3.9070, 3.8284, 3.8974
09/16/15, 3.8627, 3.8651, 3.8194, 3.8307
09/15/15, 3.8169, 3.8830, 3.8071, 3.8625
09/14/15, 3.8708, 3.8919, 3.8063, 3.8168
09/11/15, 3.8497, 3.8927, 3.8210, 3.8708
09/10/15, 3.7811, 3.9011, 3.7769, 3.8496
09/09/15, 3.8212, 3.8221, 3.7666, 3.7834
09/08/15, 3.8389, 3.8415, 3.7818, 3.8213
09/07/15, 3.8437, 3.8444, 3.8380, 3.8387
09/04/15, 3.7410, 3.8612, 3.7378, 3.8437
09/03/15, 3.7603, 3.8158, 3.7347, 3.7412
09/02/15, 3.6989, 3.7718, 3.6913, 3.7581
09/01/15, 3.6213, 3.7031, 3.6208, 3.6992
08/31/15, 3.5819, 3.6824, 3.5811, 3.6219
08/28/15, 3.5541, 3.6002, 3.5453, 3.5819
08/27/15, 3.5972, 3.5989, 3.5401, 3.5548
08/26/15, 3.6159, 3.6531, 3.5881, 3.5962
08/25/15, 3.5538, 3.6165, 3.5196, 3.6157
08/24/15, 3.4997, 3.5612, 3.4992, 3.5540
08/21/15, 3.4585, 3.5059, 3.4525, 3.4997
08/20/15, 3.4920, 3.5058, 3.4489, 3.4587
08/19/15, 3.4670, 3.5142, 3.4600, 3.4921
08/18/15, 3.4821, 3.5030, 3.4559, 3.4669
08/17/15, 3.4827, 3.5050, 3.4615, 3.4803
08/14/15, 3.5202, 3.5254, 3.4625, 3.4827
08/13/15, 3.4805, 3.5279, 3.4743, 3.5201
08/12/15, 3.4751, 3.5043, 3.4479, 3.4814
08/11/15, 3.4378, 3.5158, 3.4356, 3.4750
08/10/15, 3.5072, 3.5248, 3.4359, 3.4376
08/07/15, 3.5354, 3.5666, 3.4929, 3.5072
08/06/15, 3.4863, 3.5691, 3.4854, 3.5355
08/05/15, 3.4713, 3.4991, 3.4538, 3.4864
08/04/15, 3.4516, 3.4882, 3.4306, 3.4711
08/03/15, 3.4218, 3.4603, 3.4211, 3.4517
07/31/15, 3.3735, 3.4309, 3.3404, 3.4218
07/30/15, 3.3310, 3.3833, 3.3242, 3.3733
07/29/15, 3.3574, 3.3708, 3.3186, 3.3309
07/28/15, 3.3647, 3.4317, 3.3439, 3.3573
07/27/15, 3.3535, 3.3805, 3.3464, 3.3631
07/24/15, 3.2863, 3.3568, 3.2856, 3.3535
07/23/15, 3.2240, 3.2980, 3.2190, 3.2862
07/22/15, 3.1726, 3.2343, 3.1721, 3.2228
07/21/15, 3.1960, 3.2000, 3.1645, 3.1728
07/20/15, 3.1883, 3.2246, 3.1877, 3.1975
07/17/15, 3.1571, 3.2005, 3.1510, 3.1883
07/16/15, 3.1389, 3.1611, 3.1280, 3.1562
07/15/15, 3.1403, 3.1647, 3.1322, 3.1390
07/14/15, 3.1330, 3.1436, 3.1155, 3.1414
07/13/15, 3.1608, 3.1768, 3.1292, 3.1329
07/10/15, 3.2200, 3.2291, 3.1588, 3.1608
07/09/15, 3.2367, 3.2404, 3.2134, 3.2203
07/08/15, 3.1856, 3.2424, 3.1806, 3.2368
07/07/15, 3.1378, 3.2012, 3.1364, 3.1854
07/06/15, 3.1343, 3.1529, 3.1308, 3.1377
07/03/15, 3.0978, 3.1417, 3.0971, 3.1343
07/02/15, 3.1481, 3.1586, 3.0941, 3.0977
07/01/15, 3.1032, 3.1492, 3.0975, 3.1482
06/30/15, 3.1187, 3.1312, 3.0877, 3.1031
06/29/15, 3.1295, 3.1509, 3.1063, 3.1185
06/26/15, 3.1282, 3.1414, 3.1185, 3.1295
06/25/15, 3.0985, 3.1319, 3.0821, 3.1281
06/24/15, 3.0759, 3.1023, 3.0678, 3.0986
06/23/15, 3.0812, 3.1155, 3.0757, 3.0758
06/22/15, 3.0979, 3.1027, 3.0678, 3.0814
06/19/15, 3.0598, 3.1026, 3.0564, 3.0979
06/18/15, 3.0558, 3.0632, 3.0327, 3.0599
06/17/15, 3.0889, 3.1043, 3.0518, 3.0536
06/16/15, 3.1268, 3.1378, 3.0863, 3.0891
06/15/15, 3.1199, 3.1391, 3.0948, 3.1265
06/12/15, 3.0902, 3.1277, 3.0900, 3.1199
06/11/15, 3.1186, 3.1705, 3.0903, 3.0903
06/10/15, 3.0969, 3.1187, 3.0644, 3.1187
06/09/15, 3.1121, 3.1198, 3.0907, 3.0982
06/08/15, 3.1430, 3.1520, 3.1086, 3.1120
06/05/15, 3.1418, 3.1865, 3.1064, 3.1430
06/04/15, 3.1347, 3.1483, 3.1337, 3.1418
06/03/15, 3.1318, 3.1462, 3.1030, 3.1349
06/02/15, 3.1715, 3.1775, 3.1263, 3.1320
06/01/15, 3.1793, 3.2115, 3.1593, 3.1718
05/29/15, 3.1629, 3.1949, 3.1425, 3.1793
05/28/15, 3.1410, 3.1889, 3.1410, 3.1630
05/27/15, 3.1534, 3.1842, 3.1408, 3.1409
05/26/15, 3.0871, 3.1549, 3.0871, 3.1533
05/25/15, 3.0943, 3.1001, 3.0871, 3.0871
05/22/15, 3.0379, 3.1007, 3.0334, 3.0943
05/21/15, 3.0026, 3.0458, 3.0010, 3.0380
05/20/15, 3.0357, 3.0459, 2.9986, 3.0025
05/19/15, 3.0059, 3.0440, 3.0032, 3.0367
05/18/15, 2.9967, 3.0295, 2.9956, 3.0062
05/15/15, 2.9946, 3.0147, 2.9718, 2.9967
05/14/15, 3.0389, 3.0409, 2.9895, 2.9947
05/13/15, 3.0197, 3.0428, 2.9849, 3.0390
05/12/15, 3.0608, 3.0763, 3.0152, 3.0198
05/11/15, 2.9749, 3.0596, 2.9747, 3.0574
05/08/15, 3.0261, 3.0409, 2.9926, 2.9997
05/07/15, 3.0353, 3.0623, 3.0162, 3.0259
05/06/15, 3.0559, 3.0741, 3.0252, 3.0354
05/05/15, 3.0849, 3.0900, 3.0450, 3.0560
05/04/15, 3.0146, 3.0949, 3.0128, 3.0848
05/01/15, 3.0152, 3.0198, 3.0126, 3.0146
04/30/15, 2.9620, 3.0199, 2.9506, 3.0154
04/29/15, 2.9387, 2.9622, 2.9176, 2.9621
04/28/15, 2.9185, 2.9437, 2.8828, 2.9389
04/27/15, 2.9521, 2.9593, 2.9001, 2.9186
04/24/15, 2.9709, 2.9914, 2.9511, 2.9521
04/23/15, 3.0106, 3.0312, 2.9697, 2.9708
04/22/15, 3.0339, 3.0361, 2.9967, 3.0105
04/21/15, 3.0325, 3.0400, 3.0294, 3.0344
04/20/15, 3.0414, 3.0579, 3.0224, 3.0324
04/17/15, 3.0208, 3.0697, 3.0057, 3.0414
04/16/15, 3.0293, 3.0403, 3.0017, 3.0207
04/15/15, 3.0633, 3.0936, 3.0272, 3.0292
04/14/15, 3.1229, 3.1257, 3.0569, 3.0631
04/13/15, 3.0759, 3.1279, 3.0726, 3.1233
04/10/15, 3.0589, 3.0936, 3.0555, 3.0759
04/09/15, 3.0499, 3.0739, 3.0268, 3.0588
04/08/15, 3.1320, 3.1321, 3.0476, 3.0492
04/07/15, 3.1193, 3.1468, 3.1103, 3.1324
04/06/15, 3.1322, 3.1322, 3.0840, 3.1196
04/03/15, 3.1240, 3.1323, 3.1210, 3.1322
04/02/15, 3.1654, 3.1832, 3.1183, 3.1239
04/01/15, 3.1961, 3.1964, 3.1392, 3.1651
03/31/15, 3.2308, 3.2599, 3.1715, 3.1962
03/30/15, 3.2477, 3.2861, 3.2097, 3.2312
03/27/15, 3.1876, 3.2486, 3.1820, 3.2477
03/26/15, 3.1971, 3.2194, 3.1740, 3.1877
03/25/15, 3.1362, 3.2034, 3.1180, 3.1977
03/24/15, 3.1338, 3.1708, 3.0949, 3.1361
03/23/15, 3.2318, 3.2328, 3.1322, 3.1339
03/20/15, 3.2883, 3.3146, 3.2027, 3.2318
03/19/15, 3.2097, 3.3059, 3.2090, 3.2882
03/18/15, 3.2446, 3.2789, 3.1921, 3.2101
03/17/15, 3.2458, 3.2827, 3.2302, 3.2439
03/16/15, 3.2498, 3.2528, 3.2079, 3.2445
03/13/15, 3.1663, 3.2755, 3.1659, 3.2498
03/12/15, 3.1287, 3.1709, 3.0774, 3.1662
03/11/15, 3.1032, 3.1391, 3.0856, 3.1291
03/10/15, 3.1220, 3.1682, 3.0912, 3.1031
03/09/15, 3.0620, 3.1322, 3.0587, 3.1221
03/06/15, 3.0031, 3.0700, 2.9858, 3.0620
03/05/15, 2.9779, 3.0212, 2.9759, 3.0019
03/04/15, 2.9318, 2.9986, 2.9305, 2.9836
03/03/15, 2.8953, 2.9349, 2.8882, 2.9316
03/02/15, 2.8420, 2.8970, 2.8388, 2.8944
02/27/15, 2.9074, 2.9203, 2.8402, 2.8420
02/26/15, 2.8652, 2.9079, 2.8417, 2.9074
02/25/15, 2.8329, 2.8852, 2.8316, 2.8720
02/24/15, 2.8786, 2.8838, 2.8268, 2.8318
02/23/15, 2.8684, 2.9013, 2.8632, 2.8786
02/20/15, 2.8673, 2.8845, 2.8561, 2.8684
02/19/15, 2.8377, 2.8688, 2.8337, 2.8675
02/18/15, 2.8300, 2.8488, 2.8287, 2.8338
02/17/15, 2.8346, 2.8353, 2.8292, 2.8299
02/16/15, 2.8346, 2.8352, 2.8312, 2.8337
02/13/15, 2.8218, 2.8575, 2.8169, 2.8346
02/12/15, 2.8691, 2.8780, 2.8180, 2.8219
02/11/15, 2.8340, 2.8818, 2.8336, 2.8694
02/10/15, 2.7704, 2.8390, 2.7689, 2.8343
02/09/15, 2.7794, 2.7945, 2.7725, 2.7743
02/06/15, 2.7450, 2.7835, 2.7440, 2.7794
02/05/15, 2.7422, 2.7612, 2.7226, 2.7398
02/04/15, 2.6956, 2.7486, 2.6931, 2.7439
02/03/15, 2.7268, 2.7283, 2.6884, 2.6957
02/02/15, 2.6829, 2.7289, 2.6667, 2.7263
01/30/15, 2.6076, 2.6926, 2.6031, 2.6829
01/29/15, 2.5764, 2.6167, 2.5757, 2.6077
01/28/15, 2.5729, 2.5909, 2.5672, 2.5765
01/27/15, 2.5835, 2.5987, 2.5661, 2.5727
01/26/15, 2.5809, 2.6075, 2.5790, 2.5832
01/23/15, 2.5748, 2.5977, 2.5714, 2.5809
01/22/15, 2.6004, 2.6021, 2.5533, 2.5749
01/21/15, 2.6134, 2.6152, 2.5880, 2.6002
01/20/15, 2.6524, 2.6536, 2.6090, 2.6134
01/19/15, 2.6217, 2.6638, 2.6196, 2.6519
01/16/15, 2.6426, 2.6450, 2.6153, 2.6217
01/15/15, 2.6171, 2.6448, 2.5985, 2.6396
01/14/15, 2.6433, 2.6501, 2.6050, 2.6170
01/13/15, 2.6736, 2.6791, 2.6281, 2.6431
01/12/15, 2.6361, 2.6742, 2.6298, 2.6735
01/09/15, 2.6628, 2.6738, 2.6271, 2.6361
01/08/15, 2.6837, 2.7022, 2.6624, 2.6624
01/07/15, 2.7006, 2.7072, 2.6736, 2.6834
01/06/15, 2.7069, 2.7226, 2.6922, 2.6998
01/05/15, 2.6950, 2.7305, 2.6920, 2.7068
01/02/15, 2.6574, 2.7083, 2.6550, 2.6950
01/01/15, 2.6574, 2.6575, 2.6573, 2.6574
12/31/14, 2.6579, 2.6604, 2.6522, 2.6574
12/30/14, 2.7031, 2.7040, 2.6446, 2.6578
12/29/14, 2.6690, 2.7124, 2.6680, 2.7038
12/26/14, 2.6959, 2.6993, 2.6686, 2.6690
12/25/14, 2.6958, 2.6962, 2.6953, 2.6960
12/24/14, 2.6957, 2.7032, 2.6942, 2.6957
12/23/14, 2.6643, 2.7091, 2.6533, 2.6995
12/22/14, 2.6600, 2.6665, 2.6449, 2.6634
12/19/14, 2.6602, 2.6695, 2.6402, 2.6600
12/18/14, 2.7148, 2.7163, 2.6456, 2.6602
12/17/14, 2.7388, 2.7472, 2.6685, 2.7149
12/16/14, 2.6954, 2.7589, 2.6879, 2.7387
12/15/14, 2.6544, 2.6993, 2.6524, 2.6950
12/12/14, 2.6506, 2.6775, 2.6466, 2.6544
12/11/14, 2.6175, 2.6536, 2.6128, 2.6494
12/10/14, 2.5935, 2.6170, 2.5869, 2.6160
12/09/14, 2.6006, 2.6124, 2.5871, 2.5935
12/08/14, 2.5890, 2.6174, 2.5868, 2.6007
12/05/14, 2.5876, 2.6092, 2.5740, 2.5890
12/04/14, 2.5533, 2.5909, 2.5522, 2.5887
12/03/14, 2.5689, 2.5843, 2.5511, 2.5533
12/02/14, 2.5577, 2.5797, 2.5558, 2.5689
12/01/14, 2.5658, 2.5800, 2.5444, 2.5577
11/28/14, 2.5229, 2.5825, 2.5228, 2.5658
11/27/14, 2.5009, 2.5254, 2.4985, 2.5229
11/26/14, 2.5305, 2.5327, 2.4965, 2.5009
11/25/14, 2.5458, 2.5504, 2.5179, 2.5305
11/24/14, 2.5156, 2.5524, 2.5044, 2.5458
11/21/14, 2.5728, 2.5747, 2.5110, 2.5156
11/20/14, 2.5760, 2.5764, 2.5625, 2.5728
11/19/14, 2.5830, 2.5988, 2.5662, 2.5760
11/18/14, 2.6084, 2.6088, 2.5824, 2.5830
11/17/14, 2.6031, 2.6183, 2.5822, 2.6084
11/14/14, 2.5604, 2.6277, 2.5604, 2.6031
11/13/14, 2.5604, 2.5674, 2.5358, 2.5604
11/12/14, 2.5580, 2.5659, 2.5373, 2.5604
11/11/14, 2.5588, 2.5691, 2.5539, 2.5580
11/10/14, 2.5588, 2.5588, 2.5588, 2.5588
11/07/14, 2.5080, 2.5865, 2.5080, 2.5588
11/06/14, 2.4965, 2.5279, 2.5080, 2.5080
11/05/14, 2.4959, 2.5264, 2.4959, 2.4965
11/04/14, 2.4750, 2.5074, 2.4627, 2.4959
11/03/14, 2.4750, 2.4750, 2.4750, 2.4750
10/31/14, 2.4011, 2.4769, 2.4000, 2.4750
10/30/14, 2.4616, 2.4619, 2.3956, 2.4011
10/29/14, 2.4652, 2.5216, 2.4613, 2.4616
10/28/14, 2.5218, 2.5218, 2.4613, 2.4652
10/27/14, 2.4738, 2.5548, 2.4730, 2.5218
10/24/14, 2.4851, 2.5155, 2.4738, 2.4738
10/23/14, 2.4792, 2.4913, 2.4680, 2.4851
10/22/14, 2.4651, 2.4981, 2.4651, 2.4792
10/21/14, 2.4362, 2.4720, 2.4362, 2.4651
10/20/14, 2.4386, 2.4386, 2.4362, 2.4362
10/17/14, 2.4721, 2.5007, 2.4386, 2.4386
10/16/14, 2.3984, 2.5007, 2.3984, 2.4721
10/15/14, 2.3938, 2.4073, 2.3918, 2.3984
10/14/14, 2.4293, 2.4293, 2.3818, 2.3938
10/13/14, 2.4289, 2.4293, 2.4289, 2.4293
10/10/14, 2.3774, 2.4289, 2.3774, 2.4289
10/09/14, 2.3975, 2.4288, 2.3746, 2.3774
10/08/14, 2.4289, 2.4340, 2.3899, 2.3975
10/07/14, 2.4588, 2.4588, 2.3840, 2.4289
10/06/14, 2.4585, 2.4588, 2.4585, 2.4588
10/03/14, 2.4838, 2.4960, 2.4585, 2.4585
10/02/14, 2.4453, 2.4866, 2.4404, 2.4838
10/01/14, 2.4470, 2.4603, 2.4431, 2.4453
09/30/14, 2.4202, 2.4755, 2.4189, 2.4470
09/29/14, 2.4202, 2.4202, 2.4202, 2.4202
09/26/14, 2.3828, 2.4306, 2.3828, 2.4202
09/25/14, 2.4110, 2.4158, 2.3827, 2.3828
09/24/14, 2.3966, 2.4123, 2.3892, 2.4110
09/23/14, 2.3679, 2.3978, 2.3667, 2.3966
09/22/14, 2.3679, 2.3679, 2.3679, 2.3679
09/19/14, 2.3585, 2.3752, 2.3574, 2.3679
09/18/14, 2.3341, 2.3608, 2.3276, 2.3585
09/17/14, 2.3425, 2.3467, 2.3199, 2.3341
09/16/14, 2.3371, 2.3487, 2.3313, 2.3425
09/15/14, 2.3387, 2.3387, 2.3371, 2.3371
09/12/14, 2.2882, 2.3450, 2.2882, 2.3387
09/11/14, 2.2908, 2.2989, 2.2868, 2.2882
09/10/14, 2.2859, 2.2989, 2.2845, 2.2908
09/09/14, 2.2678, 2.2903, 2.2657, 2.2859
09/08/14, 2.2412, 2.2708, 2.2411, 2.2678
09/05/14, 2.2410, 2.2412, 2.2410, 2.2412
09/04/14, 2.2353, 2.2410, 2.2353, 2.2410
09/03/14, 2.2431, 2.2431, 2.2353, 2.2353
09/02/14, 2.2463, 2.2463, 2.2431, 2.2431
09/01/14, 2.2367, 2.2463, 2.2367, 2.2463
08/29/14, 2.2422, 2.2422, 2.2367, 2.2367
08/28/14, 2.2466, 2.2466, 2.2422, 2.2422
08/27/14, 2.2647, 2.2647, 2.2466, 2.2466
08/26/14, 2.2894, 2.2894, 2.2647, 2.2647
08/25/14, 2.2777, 2.2894, 2.2777, 2.2894
08/22/14, 2.2660, 2.2777, 2.2660, 2.2777
08/21/14, 2.2626, 2.2660, 2.2626, 2.2660
08/20/14, 2.2507, 2.2626, 2.2507, 2.2626
08/19/14, 2.2594, 2.2594, 2.2507, 2.2507
08/18/14, 2.2610, 2.2610, 2.2594, 2.2594
08/15/14, 2.2681, 2.2681, 2.2610, 2.2610
08/14/14, 2.2816, 2.2816, 2.2681, 2.2681
08/13/14, 2.2768, 2.2816, 2.2768, 2.2816
08/12/14, 2.2754, 2.2768, 2.2754, 2.2768
08/11/14, 2.2883, 2.2883, 2.2754, 2.2754
08/08/14, 2.2945, 2.2945, 2.2883, 2.2883
08/07/14, 2.2742, 2.2945, 2.2742, 2.2945
08/06/14, 2.2828, 2.2828, 2.2742, 2.2742
08/05/14, 2.2582, 2.2828, 2.2582, 2.2828
08/04/14, 2.2606, 2.2606, 2.2582, 2.2582
08/01/14, 2.2638, 2.2638, 2.2606, 2.2606
07/31/14, 2.2474, 2.2638, 2.2474, 2.2638
07/30/14, 2.2317, 2.2474, 2.2317, 2.2474
07/29/14, 2.2236, 2.2317, 2.2236, 2.2317
07/28/14, 2.2297, 2.2297, 2.2236, 2.2236
07/25/14, 2.2210, 2.2297, 2.2210, 2.2297
07/24/14, 2.2188, 2.2210, 2.2188, 2.2210
07/23/14, 2.2131, 2.2188, 2.2131, 2.2188
07/22/14, 2.2225, 2.2225, 2.2131, 2.2131
07/21/14, 2.2265, 2.2265, 2.2225, 2.2225
07/18/14, 2.2608, 2.2608, 2.2265, 2.2265
07/17/14, 2.2233, 2.2608, 2.2233, 2.2608
07/16/14, 2.2186, 2.2233, 2.2186, 2.2233
07/15/14, 2.2133, 2.2186, 2.2133, 2.2186
07/14/14, 2.2208, 2.2208, 2.2133, 2.2133
07/11/14, 2.2206, 2.2208, 2.2206, 2.2208
